chemin,class,classe_LOC,classe_CLOC,classe_DC,WMC,classe_BC
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/plot/compass/LongNeedleTest.java,LongNeedleTest.java,75,47,0.62666667,3,0.20888889
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/plot/compass/CompassPlotTest.java,CompassPlotTest.java,121,54,0.446281,3,0.14876033
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/plot/compass/PinNeedleTest.java,PinNeedleTest.java,75,47,0.62666667,3,0.20888889
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/plot/compass/MeterNeedleTest.java,MeterNeedleTest.java,85,41,0.48235294,1,0.48235294
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/plot/compass/WindNeedleTest.java,WindNeedleTest.java,75,47,0.62666667,3,0.20888889
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/plot/flow/FlowPlotTest.java,FlowPlotTest.java,258,62,0.24031007,15,0.016020672
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/legend/LegendGraphicTest.java,LegendGraphicTest.java,196,69,0.35204083,5,0.070408165
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/legend/LegendTitleTest.java,LegendTitleTest.java,135,51,0.37777779,4,0.094444446
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/legend/PaintScaleLegendTest.java,PaintScaleLegendTest.java,154,60,0.38961038,4,0.097402595
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/StackedBarChartTest.java,StackedBarChartTest.java,163,71,0.43558282,7,0.062226117
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/XYLineChartTest.java,XYLineChartTest.java,153,69,0.4509804,6,0.0751634
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/text/format/RelativeDateFormatTest.java,RelativeDateFormatTest.java,191,64,0.33507854,8,0.041884817
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/text/format/LogFormatTest.java,LogFormatTest.java,103,50,0.4854369,4,0.12135922
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/text/format/HMSNumberFormatTest.java,HMSNumberFormatTest.java,54,38,0.7037037,1,0.7037037
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/swing/CrosshairOverlayTest.java,CrosshairOverlayTest.java,87,47,0.54022986,3,0.18007661
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/swing/ChartPanelTest.java,ChartPanelTest.java,330,114,0.34545454,19,0.018181818
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/TestUtils.java,TestUtils.java,187,69,0.36898395,4,0.09224599
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/ScatterPlotTest.java,ScatterPlotTest.java,154,69,0.44805196,6,0.07467533
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/AxisTest.java,AxisTest.java,242,71,0.29338843,4,0.07334711
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/LogarithmicAxisTest.java,LogarithmicAxisTest.java,205,81,0.39512196,11,0.035920177
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/StandardTickUnitSourceTest.java,StandardTickUnitSourceTest.java,63,44,0.6984127,2,0.34920636
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/PeriodAxisTest.java,PeriodAxisTest.java,254,74,0.2913386,8,0.036417324
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/NumberTickUnitTest.java,NumberTickUnitTest.java,91,50,0.5494506,4,0.13736264
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/ValueAxisTest.java,ValueAxisTest.java,214,74,0.34579438,4,0.086448595
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/CategoryLabelWidthTypeTest.java,CategoryLabelWidthTypeTest.java,76,47,0.6184211,3,0.20614035
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/MarkerAxisBandTest.java,MarkerAxisBandTest.java,98,47,0.47959185,3,0.15986395
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/DateTickTest.java,DateTickTest.java,122,49,0.40163934,4,0.100409836
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/CategoryAnchorTest.java,CategoryAnchorTest.java,78,47,0.6025641,3,0.2008547
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/CategoryLabelPositionTest.java,CategoryLabelPositionTest.java,133,47,0.35338345,3,0.117794484
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/CategoryTickTest.java,CategoryTickTest.java,127,50,0.39370078,4,0.098425195
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/ModuloAxisTest.java,ModuloAxisTest.java,90,50,0.5555556,4,0.1388889
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/AxisLocationTest.java,AxisLocationTest.java,79,47,0.5949367,3,0.19831224
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/ExtendedCategoryAxisTest.java,ExtendedCategoryAxisTest.java,137,58,0.42335767,5,0.084671535
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/DateTickUnitTest.java,DateTickUnitTest.java,75,47,0.62666667,3,0.20888889
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/CyclicNumberAxisTest.java,CyclicNumberAxisTest.java,122,56,0.45901638,4,0.114754096
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/NumberAxisTest.java,NumberAxisTest.java,357,138,0.38655463,13,0.029734971
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/SymbolAxisTest.java,SymbolAxisTest.java,97,47,0.48453608,3,0.16151203
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/LogAxisTest.java,LogAxisTest.java,254,79,0.31102362,12,0.025918635
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/DateAxisTest.java,DateAxisTest.java,1059,207,0.19546743,26,0.007517978
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/MonthDateFormatTest.java,MonthDateFormatTest.java,129,55,0.42635658,4,0.106589146
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/SubCategoryAxisTest.java,SubCategoryAxisTest.java,136,58,0.42647058,5,0.08529411
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/TickUnitsTest.java,TickUnitsTest.java,80,47,0.5875,3,0.19583333
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/PeriodAxisLabelInfoTest.java,PeriodAxisLabelInfoTest.java,169,53,0.31360948,5,0.06272189
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/DateTickMarkPositionTest.java,DateTickMarkPositionTest.java,78,47,0.6025641,3,0.2008547
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/CategoryAxisTest.java,CategoryAxisTest.java,177,70,0.39548022,5,0.07909604
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/AxisSpaceTest.java,AxisSpaceTest.java,96,52,0.5416667,3,0.18055557
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/QuarterDateFormatTest.java,QuarterDateFormatTest.java,112,50,0.44642857,4,0.11160714
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/chart/axis/CategoryLabelPositionsTest.java,CategoryLabelPositionsTest.java,161,47,0.29192546,3,0.09730849
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/RangeTest.java,RangeTest.java,301,87,0.28903654,13,0.02223358
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/general/IntervalDataItem.java,IntervalDataItem.java,59,39,0.66101694,3,0.22033899
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/general/TestIntervalXYZDataset.java,TestIntervalXYZDataset.java,138,47,0.34057972,19,0.017925248
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/general/DefaultKeyedValueDatasetTest.java,DefaultKeyedValueDatasetTest.java,97,52,0.53608245,4,0.13402061
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/general/DatasetUtilsTest.java,DatasetUtilsTest.java,1353,297,0.2195122,63,0.0034843206
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/general/DefaultKeyedValuesDatasetTest.java,DefaultKeyedValuesDatasetTest.java,73,45,0.6164383,2,0.30821916
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/general/DefaultPieDatasetTest.java,DefaultPieDatasetTest.java,159,63,0.3962264,7,0.05660377
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/general/DefaultKeyedValues2DDatasetTest.java,DefaultKeyedValues2DDatasetTest.java,74,46,0.6216216,2,0.3108108
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/general/DefaultHeatMapDatasetTest.java,DefaultHeatMapDatasetTest.java,165,57,0.34545454,5,0.06909091
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/general/TestIntervalCategoryDataset.java,TestIntervalCategoryDataset.java,434,241,0.5552995,42,0.013221418
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/RangeTypeTest.java,RangeTypeTest.java,83,47,0.56626505,3,0.18875502
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/DatasetChangeConfirmation.java,DatasetChangeConfirmation.java,48,38,0.7916667,1,0.7916667
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/function/LineFunction2DTest.java,LineFunction2DTest.java,87,51,0.5862069,4,0.14655173
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/function/PolynomialFunction2DTest.java,PolynomialFunction2DTest.java,122,59,0.48360655,6,0.08060109
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/function/NormalDistributionFunction2DTest.java,NormalDistributionFunction2DTest.java,93,51,0.5483871,4,0.13709678
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/function/PowerFunction2DTest.java,PowerFunction2DTest.java,86,51,0.59302324,4,0.14825581
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/DomainOrderTest.java,DomainOrderTest.java,83,47,0.56626505,3,0.18875502
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/DefaultKeyedValuesTest.java,DefaultKeyedValuesTest.java,428,120,0.28037384,18,0.015576324
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/KeyedObjectsTest.java,KeyedObjectsTest.java,313,90,0.28753993,10,0.028753992
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/DefaultKeyedValueTest.java,DefaultKeyedValueTest.java,117,57,0.4871795,5,0.0974359
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/DefaultKeyedValues2DTest.java,DefaultKeyedValues2DTest.java,295,85,0.2881356,14,0.020581113
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/KeyToGroupMapTest.java,KeyToGroupMapTest.java,211,88,0.4170616,8,0.0521327
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/category/SlidingCategoryDatasetTest.java,SlidingCategoryDatasetTest.java,240,68,0.28333333,9,0.031481482
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/category/DefaultCategoryDatasetTest.java,DefaultCategoryDatasetTest.java,335,89,0.26567164,14,0.018976545
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/category/DefaultIntervalCategoryDatasetTest.java,DefaultIntervalCategoryDatasetTest.java,418,114,0.27272728,20,0.013636364
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/category/CategoryToPieDatasetTest.java,CategoryToPieDatasetTest.java,196,78,0.39795917,6,0.06632653
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/ComparableObjectItemTest.java,ComparableObjectItemTest.java,117,57,0.4871795,5,0.0974359
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/ComparableObjectSeriesTest.java,ComparableObjectSeriesTest.java,184,74,0.4021739,7,0.057453416
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/xy/XYSeriesTest.java,XYSeriesTest.java,673,160,0.23774146,36,0.006603929
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/xy/DefaultXYDatasetTest.java,DefaultXYDatasetTest.java,195,72,0.36923078,8,0.046153847
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/xy/YIntervalDataItemTest.java,YIntervalDataItemTest.java,112,59,0.52678573,4,0.13169643
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/xy/VectorDataItemTest.java,VectorDataItemTest.java,104,51,0.4903846,4,0.12259615
../TP1/Test_project/jfreechart-master/src/test/java/org/jfree/data/xy/XYIntervalSeriesCollectionTest.java,XYIntervalSeriesCollectionTest.java,158,64,0.4050633,6,0.06751055
